batch_id,plant_id,operator_shift,day_of_week,cement_brand,cement_kg_m3,slag_kg_m3,fly_ash_kg_m3,silica_fume_kg_m3,water_kg_m3,superplasticizer_kg_m3,fine_aggregate_kg_m3,coarse_aggregate_kg_m3,air_content_pct,slump_mm,mix_time_s,temperature_C,humidity_pct,curing_method,aggregate_type,nearby_traffic_count,sensor_noise_index,age_days,compressive_strength_mpa
258828,PLANT_03,day,4,A,411.3,0.0,101.2,8.83,183.0,2.78,623.7,1078.4,2.66,128.0,103.0,17.1,54.0,water_cured,granite,1569,-1.322,90,110.0
480408,PLANT_04,day,2,B,387.4,7.1,95.8,0.0,190.0,2.16,741.2,1061.3,1.0,78.0,177.0,17.8,43.0,air_cured,granite,335,-0.859,7,88.26
294493,PLANT_03,swing,4,A,417.6,0.0,0.0,0.0,188.8,5.01,889.6,944.9,2.42,40.0,84.0,15.5,61.0,steam_cured,basalt,4241,0.363,28,106.85
741495,PLANT_02,day,0,A,326.3,16.1,18.5,14.39,227.2,7.92,799.9,972.8,1.51,111.0,72.0,25.1,66.0,sealed,limestone,3859,0.455,7,82.89
871181,PLANT_01,day,5,C,401.0,115.9,121.5,0.0,156.3,7.1,715.9,910.4,1.81,,87.0,26.5,70.0,steam_cured,limestone,609,0.806,28,110.0
954938,PLANT_04,swing,4,B,227.0,0.0,32.0,7.58,134.5,5.58,612.0,938.2,3.67,141.0,131.0,17.2,37.0,air_cured,limestone,2824,-0.445,14,71.87
976082,PLANT_02,day,3,B,379.9,88.7,47.8,7.55,148.7,0.0,887.4,1067.7,2.43,52.0,234.0,21.2,,water_cured,granite,2157,1.027,28,110.0
441882,PLANT_03,swing,5,C,276.0,206.7,85.7,0.0,157.4,0.27,713.8,875.0,2.82,182.0,127.0,17.3,87.0,air_cured,limestone,207,-0.06,56,110.0
866504,PLANT_01,night,0,,214.4,129.9,0.0,1.42,150.6,6.13,688.1,888.7,7.77,185.0,88.0,13.4,76.0,water_cured,limestone,4547,0.67,56,100.94
168061,PLANT_02,day,4,A,251.3,57.3,0.0,14.77,177.3,7.24,781.1,758.9,1.0,34.0,90.0,12.4,52.0,steam_cured,basalt,967,0.113,7,81.76
626769,PLANT_01,swing,3,A,330.4,97.2,24.9,20.7,206.3,5.11,670.7,1070.5,3.46,68.0,139.0,32.2,82.0,sealed,gravel,1550,-0.732,90,110.0
320973,PLANT_02,day,1,A,272.3,0.0,93.7,13.52,213.5,3.39,637.2,935.2,2.77,,65.0,14.8,83.0,air_cured,limestone,1855,-1.407,7,78.18
120979,PLANT_01,swing,0,C,356.3,0.0,85.4,20.09,187.6,6.7,647.7,803.2,2.76,89.0,62.0,24.4,98.0,air_cured,limestone,715,-1.194,1,65.28
311091,PLANT_02,swing,5,C,203.4,51.6,71.9,0.0,228.5,5.51,647.4,1095.1,2.22,75.0,129.0,22.7,61.0,air_cured,granite,3788,-0.962,28,80.2
135197,PLANT_02,swing,1,A,181.1,71.9,33.2,0.0,166.1,6.27,596.0,965.9,2.58,43.0,164.0,11.7,53.0,sealed,gravel,2865,-0.491,28,86.18
838574,PLANT_03,swing,6,A,426.1,110.2,90.3,4.58,134.2,0.29,583.7,868.4,1.55,68.0,165.0,23.0,62.0,sealed,granite,4422,0.646,56,110.0
547518,PLANT_01,swing,0,C,393.3,18.7,32.6,11.44,201.3,4.69,826.9,1097.3,1.99,137.0,135.0,22.1,82.0,water_cured,granite,1971,0.994,56,110.0
268597,PLANT_03,day,2,B,256.5,60.6,65.5,0.0,129.0,7.55,793.6,924.6,4.04,106.0,182.0,19.8,42.0,water_cured,gravel,1768,1.066,14,90.14
539551,PLANT_04,night,4,A,329.8,58.8,80.5,0.0,156.1,5.05,629.5,752.7,1.19,58.0,112.0,16.9,65.0,steam_cured,basalt,530,-3.128,180,110.0
669955,PLANT_03,day,6,A,401.4,42.8,115.9,0.0,188.0,5.9,817.7,1106.6,1.31,50.0,105.0,20.0,66.0,water_cured,gravel,2267,-0.464,14,104.4
921211,PLANT_02,swing,3,A,359.3,46.0,37.0,7.85,172.4,4.07,754.0,854.8,2.64,65.0,118.0,23.3,89.0,water_cured,limestone,229,-0.264,28,108.21
885935,PLANT_02,day,4,A,340.4,3.0,23.2,6.82,170.2,4.21,684.4,1250.0,2.47,130.0,133.0,14.0,55.0,water_cured,basalt,2120,-0.417,14,97.96
394261,PLANT_03,swing,3,A,406.7,65.4,97.8,0.0,145.5,6.81,585.2,910.0,1.5,76.0,420.0,30.1,62.0,air_cured,limestone,4246,-1.716,90,110.0
581476,PLANT_04,swing,5,A,278.9,60.7,101.2,6.44,174.7,2.66,757.6,690.2,2.69,88.0,112.0,24.8,74.0,water_cured,granite,25,1.026,7,94.56
409850,PLANT_03,swing,4,B,332.2,25.8,15.0,0.0,200.1,2.46,925.2,1218.0,2.67,70.0,128.0,5.0,54.0,water_cured,gravel,4020,1.82,3,63.83
113217,PLANT_01,swing,2,A,328.8,86.6,0.0,1.59,175.5,3.04,721.6,964.5,7.02,47.0,220.0,18.4,51.0,air_cured,basalt,1299,-0.342,28,97.0
448835,PLANT_01,day,6,B,310.9,106.5,94.4,0.0,154.2,4.05,829.9,1008.2,8.53,195.0,146.0,34.9,98.0,sealed,granite,663,2.213,365,110.0
941345,PLANT_01,day,4,B,302.7,87.3,0.0,3.8,143.8,0.78,696.7,1025.8,9.45,38.0,67.0,22.5,75.0,water_cured,basalt,3016,-2.32,90,110.0
582568,PLANT_01,swing,2,A,335.1,0.0,0.0,0.0,154.8,5.46,821.4,781.9,2.65,142.0,219.0,14.9,87.0,water_cured,limestone,4833,-1.104,56,105.59
793939,PLANT_03,swing,0,A,332.4,55.5,27.4,10.52,184.8,3.67,703.5,669.0,3.7,183.0,134.0,24.5,78.0,sealed,gravel,97,-0.266,90,110.0
503998,PLANT_02,day,0,B,256.6,0.0,39.6,4.79,183.6,5.71,455.4,1245.9,2.61,98.0,50.0,5.2,63.0,sealed,basalt,585,0.648,90,100.94
159968,PLANT_01,swing,0,B,386.1,55.3,0.0,3.19,155.0,0.0,640.6,753.5,1.84,89.0,104.0,21.9,54.0,water_cured,basalt,811,0.082,28,110.0
818314,PLANT_03,swing,4,C,261.7,0.1,45.0,19.14,120.0,5.72,734.5,1201.7,2.79,127.0,93.0,16.5,55.0,sealed,limestone,852,-1.094,14,92.02
390301,PLANT_04,swing,3,A,314.7,120.2,47.0,8.07,185.5,6.67,839.1,1046.1,1.81,66.0,102.0,20.3,52.0,air_cured,limestone,1752,0.738,56,104.42
456512,PLANT_01,swing,0,A,309.3,93.1,13.4,2.05,152.6,4.88,703.1,996.9,2.09,182.0,119.0,10.7,52.0,sealed,limestone,3985,0.582,28,105.8
251145,PLANT_01,day,6,A,355.1,113.4,126.5,0.33,192.2,4.06,723.3,906.9,1.95,129.0,155.0,17.0,51.0,water_cured,basalt,2193,-0.541,28,110.0
954867,PLANT_01,swing,1,A,181.7,107.8,54.3,0.0,156.1,5.73,655.4,1250.0,1.97,65.0,187.0,5.0,79.0,steam_cured,limestone,2358,-0.376,3,59.57
817218,PLANT_01,swing,0,A,392.4,35.1,85.8,4.47,150.3,6.54,891.7,875.4,1.21,56.0,189.0,15.7,48.0,water_cured,limestone,3795,-1.127,56,110.0
329596,PLANT_01,night,2,A,282.6,26.6,0.0,7.46,178.8,5.05,885.1,879.3,3.47,,210.0,20.8,90.0,water_cured,granite,1815,0.534,14,85.1
757449,PLANT_01,swing,1,B,415.4,145.8,0.0,0.0,233.9,5.2,645.6,1066.6,2.73,,112.0,27.8,79.0,steam_cured,granite,4355,-1.188,90,110.0
579357,PLANT_02,swing,6,B,296.5,40.9,55.7,0.0,193.7,7.31,553.2,878.2,1.17,154.0,58.0,37.3,77.0,air_cured,granite,333,-1.303,14,88.09
526472,PLANT_01,day,1,A,326.6,0.0,118.5,0.87,178.4,5.52,521.2,830.8,1.91,185.0,50.0,14.3,69.0,water_cured,basalt,407,1.625,7,86.43
487407,PLANT_04,swing,2,A,464.0,105.4,0.0,0.0,184.0,2.4,786.4,964.4,1.0,10.0,157.0,23.5,72.0,sealed,limestone,3786,0.093,56,110.0
604430,PLANT_01,swing,4,B,310.6,57.9,41.5,5.35,131.2,6.53,734.9,1068.8,2.34,126.0,118.0,17.6,57.0,sealed,gravel,3847,-0.72,7,93.9
226386,PLANT_03,day,5,A,416.7,132.8,0.0,6.46,146.9,3.75,634.0,1235.7,4.02,195.0,203.0,17.9,50.0,steam_cured,basalt,1302,-1.925,7,107.18
252983,PLANT_03,swing,3,A,332.7,63.4,2.7,4.02,120.0,4.07,749.9,1250.0,1.57,165.0,141.0,20.6,57.0,water_cured,gravel,2712,0.114,28,110.0
982387,PLANT_01,day,1,A,359.1,48.9,43.7,9.4,218.2,4.21,584.7,721.9,3.42,22.0,65.0,18.9,41.0,water_cured,granite,4517,0.015,90,110.0
258742,PLANT_01,day,3,A,334.9,133.9,12.8,0.32,213.2,5.94,807.4,1118.6,1.98,115.0,97.0,33.1,73.0,steam_cured,granite,571,1.111,7,83.39
736874,PLANT_02,swing,6,A,389.3,0.0,0.0,4.63,184.8,7.5,677.9,834.9,1.63,161.0,139.0,17.9,47.0,air_cured,basalt,229,-2.354,14,90.65
153620,PLANT_03,night,3,B,282.0,17.8,0.0,0.0,178.4,4.05,601.0,841.8,1.11,,81.0,12.0,77.0,air_cured,limestone,704,-0.753,56,86.11
515136,PLANT_04,day,1,C,261.1,1.2,0.0,7.28,136.2,7.46,679.6,897.1,1.76,,203.0,21.3,77.0,air_cured,granite,1114,0.549,180,110.0
842465,PLANT_01,day,2,B,285.3,0.0,56.4,5.61,169.5,4.33,675.8,888.2,3.49,101.0,103.0,12.5,70.0,air_cured,limestone,3266,-0.165,28,90.0
249987,PLANT_03,day,0,B,337.0,98.0,61.9,0.0,219.8,6.8,760.2,822.9,2.57,136.0,107.0,17.4,56.0,water_cured,gravel,2975,0.714,7,83.73
465371,PLANT_02,night,0,A,314.5,19.3,61.7,3.76,178.3,4.4,848.3,650.0,1.0,150.0,68.0,27.4,50.0,water_cured,gravel,1390,0.268,1,61.71
888683,PLANT_04,day,6,A,379.7,99.8,0.0,4.7,160.9,3.02,842.6,1175.3,2.82,98.0,245.0,18.3,52.0,water_cured,gravel,2636,0.216,7,101.74
722159,PLANT_02,swing,4,A,421.3,71.4,80.3,7.25,131.0,7.84,737.6,1098.6,2.27,141.0,112.0,23.6,48.0,sealed,gravel,4955,0.612,7,101.14
423520,PLANT_02,swing,3,B,261.7,83.4,66.8,7.54,209.5,2.82,699.4,970.5,1.0,61.0,133.0,18.5,65.0,sealed,granite,3394,-1.225,28,97.61
981544,PLANT_04,night,6,A,278.6,25.0,35.3,0.0,173.2,2.69,657.4,837.4,1.0,79.0,92.0,21.8,63.0,air_cured,granite,7,0.34,7,64.42
381161,PLANT_01,day,6,A,229.5,8.0,27.9,11.11,131.1,1.49,525.5,1145.8,1.0,161.0,105.0,15.1,,water_cured,granite,2628,0.389,28,94.3
786224,PLANT_03,swing,0,B,472.1,54.9,5.8,9.18,151.9,6.53,717.9,963.9,3.65,138.0,134.0,25.7,98.0,water_cured,granite,1336,2.105,28,110.0
114939,PLANT_01,swing,1,C,351.3,100.6,43.6,0.0,143.1,7.01,626.4,892.3,1.0,56.0,140.0,10.8,92.0,water_cured,limestone,2336,-2.088,28,110.0
736261,PLANT_03,day,0,A,363.6,47.2,107.8,0.0,171.7,4.75,854.0,742.7,1.66,,147.0,14.4,61.0,water_cured,granite,627,-0.395,7,98.09
902824,PLANT_04,day,3,B,236.2,11.4,86.2,0.0,180.2,2.03,697.9,1048.2,2.68,108.0,171.0,20.6,40.0,water_cured,gravel,1831,0.543,56,98.27
963121,PLANT_02,day,0,A,329.9,0.0,23.5,0.0,162.4,3.99,802.2,926.0,2.58,76.0,153.0,25.8,68.0,water_cured,granite,663,0.885,56,109.44
505394,PLANT_04,swing,0,A,365.6,61.2,59.2,6.66,194.4,3.39,666.9,1009.4,2.58,187.0,145.0,21.5,61.0,water_cured,gravel,925,-0.212,56,110.0
421113,PLANT_04,night,2,A,312.3,19.5,0.0,14.47,177.0,1.94,645.7,996.5,1.0,158.0,95.0,23.6,66.0,sealed,granite,2581,-0.337,7,97.77
701069,PLANT_01,swing,0,B,405.3,46.1,67.9,16.37,201.6,3.02,786.5,1061.9,2.72,51.0,111.0,11.5,73.0,water_cured,basalt,3788,-0.227,7,95.04
714485,PLANT_03,day,1,A,491.8,36.9,0.0,0.0,166.1,5.01,750.5,1003.3,1.6,67.0,78.0,17.8,78.0,water_cured,limestone,4175,1.416,90,110.0
456315,PLANT_01,day,4,B,263.7,25.6,66.1,11.29,240.0,2.79,755.4,930.2,2.13,170.0,101.0,21.7,33.0,water_cured,basalt,3290,-0.046,28,95.79
761422,PLANT_01,day,2,C,258.5,66.2,168.6,5.68,160.9,4.58,709.7,1050.6,2.05,131.0,139.0,20.4,88.0,air_cured,limestone,4294,-0.713,14,91.47
979177,PLANT_02,day,6,B,268.6,80.5,9.3,0.0,152.4,0.45,806.8,1106.1,1.83,209.0,138.0,12.4,82.0,air_cured,gravel,1776,-0.61,28,90.15
818972,PLANT_01,day,2,A,442.4,158.1,166.5,2.34,149.3,7.36,790.9,1189.4,,102.0,151.0,14.1,55.0,water_cured,limestone,4652,-0.745,28,110.0
261121,PLANT_02,day,6,B,403.0,91.7,57.1,1.45,169.7,3.22,480.5,816.1,3.58,80.0,201.0,19.1,81.0,water_cured,limestone,289,0.836,180,110.0
165830,PLANT_01,swing,4,A,320.5,137.7,1.3,14.69,132.0,5.74,691.7,1128.7,10.0,30.0,76.0,25.2,60.0,sealed,gravel,3167,1.092,14,101.25
882172,PLANT_02,night,6,A,332.6,5.0,0.0,0.0,182.4,4.38,831.6,750.7,5.09,68.0,62.0,34.7,66.0,air_cured,granite,3001,-1.698,90,104.89
913118,PLANT_01,swing,6,B,272.8,0.0,141.4,9.5,127.4,4.8,607.9,1115.0,1.0,180.0,109.0,12.4,62.0,sealed,limestone,535,-0.508,1,56.84
663307,PLANT_03,night,1,B,392.3,49.2,57.2,4.14,179.0,1.74,533.8,890.3,1.96,97.0,201.0,20.4,52.0,sealed,limestone,3229,0.565,28,105.99
727386,PLANT_01,day,5,A,303.4,97.2,9.5,0.0,141.2,2.48,704.7,1090.8,4.82,,199.0,12.9,42.0,sealed,granite,2255,0.257,28,101.42
831544,PLANT_02,swing,6,B,311.8,88.6,25.8,0.58,165.5,2.52,777.3,1182.0,1.78,119.0,129.0,19.8,98.0,sealed,basalt,4930,-0.297,7,84.89
972189,PLANT_01,day,2,B,372.6,116.6,54.4,17.25,190.1,4.05,669.3,1005.1,1.51,168.0,109.0,17.3,76.0,air_cured,granite,2868,0.841,7,86.42
495188,PLANT_01,day,3,A,316.8,0.0,34.6,3.61,232.6,6.65,862.2,973.4,1.0,75.0,132.0,22.9,67.0,sealed,limestone,326,1.401,28,86.06
369897,PLANT_01,day,6,B,313.6,118.9,50.6,12.25,148.0,4.87,922.8,966.2,1.0,78.0,178.0,6.1,,water_cured,granite,3553,-0.713,180,110.0
220651,PLANT_01,day,2,A,330.7,68.5,114.8,11.81,171.2,2.2,508.2,914.1,3.38,126.0,91.0,17.7,35.0,air_cured,limestone,263,-1.589,28,104.62
814248,PLANT_03,night,3,A,385.7,0.0,0.0,1.41,156.9,4.17,677.8,1137.4,2.16,44.0,98.0,20.8,61.0,water_cured,limestone,2822,-0.093,90,110.0
567543,PLANT_02,day,1,A,445.3,89.8,64.0,0.0,153.3,3.84,469.0,964.9,1.0,101.0,124.0,21.4,,water_cured,granite,3655,-1.085,56,110.0
786722,PLANT_02,day,2,A,371.0,59.3,31.7,0.0,157.1,3.3,792.7,675.5,4.11,41.0,178.0,22.3,56.0,sealed,limestone,1267,0.716,28,107.85
774979,PLANT_01,day,0,A,386.2,71.0,12.5,16.61,195.6,3.97,645.2,1103.8,4.5,32.0,161.0,21.1,66.0,air_cured,basalt,4984,-1.032,56,110.0
888834,PLANT_03,day,6,B,316.0,105.0,83.2,6.21,162.8,5.53,667.7,1096.4,1.68,86.0,60.0,28.8,,sealed,limestone,472,1.968,1,64.39
475990,PLANT_01,swing,1,A,280.5,73.7,0.0,0.0,231.2,2.56,846.3,986.0,1.99,29.0,161.0,29.3,33.0,water_cured,limestone,4300,-1.152,7,80.25
525484,PLANT_01,night,6,B,375.8,0.0,0.0,11.67,185.4,3.31,573.9,869.6,5.19,60.0,119.0,18.5,,sealed,limestone,2099,-0.118,56,110.0
826162,PLANT_01,swing,0,A,342.0,42.1,45.1,0.0,149.7,5.96,546.2,817.6,1.63,179.0,150.0,16.4,48.0,steam_cured,basalt,3983,0.202,56,110.0
960663,PLANT_02,day,0,B,230.4,0.0,28.8,0.0,165.8,4.94,469.5,870.1,1.0,,111.0,21.4,57.0,water_cured,gravel,1792,-0.65,7,58.12
869220,PLANT_04,swing,2,C,307.0,85.7,0.0,5.65,155.0,6.56,859.8,1007.8,3.4,179.0,143.0,25.7,48.0,water_cured,limestone,4529,-0.178,28,101.02
186174,PLANT_03,day,2,C,324.2,126.9,0.0,25.16,195.0,6.87,834.2,721.9,4.39,14.0,122.0,20.3,62.0,air_cured,granite,2961,0.2,28,95.93
830137,PLANT_01,swing,1,C,294.3,0.0,121.9,11.53,134.0,1.28,687.7,1039.4,2.24,96.0,99.0,12.4,62.0,water_cured,gravel,2094,1.934,90,110.0
149258,PLANT_03,swing,2,A,433.7,13.1,55.8,1.14,141.5,4.58,579.7,990.2,1.0,35.0,92.0,26.7,26.0,water_cured,gravel,3536,0.353,28,110.0
504444,PLANT_01,day,6,A,363.6,1.5,35.9,5.23,160.2,2.98,811.8,1160.2,4.8,178.0,112.0,22.8,46.0,sealed,limestone,647,0.071,28,102.78
456404,PLANT_02,day,3,C,426.1,25.0,133.8,12.36,192.1,1.6,950.0,1078.2,1.44,75.0,76.0,32.3,69.0,water_cured,granite,2657,1.255,28,110.0
435475,PLANT_03,day,2,A,348.4,72.7,81.0,16.37,205.8,2.42,694.1,878.8,1.0,63.0,103.0,14.8,63.0,air_cured,granite,1149,0.685,28,98.77
818987,PLANT_02,day,6,C,335.7,25.6,114.6,3.02,209.5,3.4,587.7,743.3,2.21,122.0,107.0,21.7,33.0,air_cured,granite,4569,1.243,28,98.24
528860,PLANT_01,swing,5,B,264.4,85.9,0.0,3.25,188.2,3.41,856.6,865.0,1.66,34.0,172.0,23.0,79.0,water_cured,gravel,2842,-0.838,90,106.51
699154,PLANT_01,night,0,A,330.8,108.6,0.0,0.0,172.9,2.79,595.4,1173.4,3.19,170.0,151.0,18.4,76.0,water_cured,limestone,3917,-1.437,28,101.12
414291,PLANT_01,day,3,A,330.9,110.6,62.8,10.32,194.9,3.97,679.7,1021.2,7.7,39.0,243.0,13.4,98.0,air_cured,gravel,273,1.724,14,87.0
745897,PLANT_03,day,3,C,234.3,0.0,53.7,13.21,146.4,8.89,450.0,1063.6,1.0,201.0,67.0,22.0,97.0,steam_cured,limestone,4144,0.506,7,74.03
281997,PLANT_01,swing,3,A,292.2,126.2,91.2,0.0,128.9,0.55,686.6,891.9,3.56,175.0,110.0,17.0,50.0,sealed,limestone,3057,-0.541,56,110.0
758444,PLANT_04,day,6,B,307.4,130.6,0.0,1.83,185.9,6.27,579.4,1047.9,,53.0,185.0,20.2,63.0,sealed,basalt,3690,-1.089,56,107.71
386460,PLANT_01,day,5,A,358.9,135.4,66.7,0.0,149.9,3.96,858.5,767.2,3.18,91.0,132.0,20.3,66.0,air_cured,gravel,3505,-0.416,7,103.92
544224,PLANT_01,day,4,B,362.3,41.3,79.5,6.21,173.4,3.12,612.6,1110.9,2.27,179.0,111.0,12.6,88.0,water_cured,granite,2809,1.89,3,84.09
542890,PLANT_02,day,3,C,289.3,8.6,77.1,0.0,178.0,0.0,805.8,818.2,1.38,,87.0,17.0,60.0,water_cured,gravel,1566,-1.229,28,96.6
875192,PLANT_02,swing,2,B,362.8,0.0,16.7,0.0,181.2,5.53,708.5,703.6,3.64,,153.0,17.1,89.0,water_cured,basalt,104,1.856,7,90.95
631146,PLANT_03,night,3,B,317.3,0.0,58.3,13.99,198.4,1.12,733.8,1250.0,1.5,94.0,128.0,20.5,,water_cured,granite,3286,-0.588,56,105.04
869576,PLANT_03,day,0,C,180.0,50.6,0.1,3.68,195.8,5.66,777.4,998.9,1.02,57.0,107.0,23.3,51.0,water_cured,limestone,174,-0.008,14,66.65
985752,PLANT_03,day,0,B,296.1,96.6,21.8,4.52,179.9,7.48,714.1,995.0,3.47,28.0,171.0,22.2,44.0,sealed,limestone,4387,0.021,7,85.71
220488,PLANT_01,day,3,B,405.5,121.9,0.0,8.45,163.9,1.43,648.7,718.2,1.01,50.0,263.0,26.1,83.0,water_cured,basalt,3878,0.15,90,110.0
713682,PLANT_01,night,4,A,212.3,23.3,0.9,12.77,177.7,6.34,630.7,1067.2,3.36,204.0,88.0,21.1,82.0,water_cured,limestone,2512,-1.51,7,53.44
172063,PLANT_04,swing,3,A,337.9,47.9,24.2,1.65,160.1,4.05,776.0,1104.0,2.09,79.0,147.0,34.0,85.0,air_cured,gravel,627,2.494,14,94.34
426756,PLANT_02,swing,5,A,441.0,44.3,12.9,1.83,170.1,0.0,510.8,952.1,2.19,137.0,126.0,22.7,20.0,sealed,limestone,2372,0.732,7,99.68
831198,PLANT_03,day,0,B,276.8,15.1,0.9,1.86,240.0,1.59,904.6,1104.6,1.0,148.0,151.0,10.7,63.0,water_cured,granite,4232,0.832,7,54.69
228047,PLANT_03,night,5,A,330.2,90.5,0.0,13.65,179.6,4.36,734.5,1143.9,2.27,63.0,191.0,17.3,88.0,air_cured,limestone,4121,0.109,1,50.65
209417,PLANT_02,swing,5,A,238.7,70.0,123.2,4.45,186.3,4.8,682.9,1053.6,1.42,149.0,197.0,38.0,39.0,water_cured,granite,3731,0.268,3,69.79
869217,PLANT_02,day,0,A,443.9,57.8,12.5,2.67,157.4,0.84,749.3,676.7,5.35,78.0,101.0,10.6,,,limestone,1980,0.473,7,110.0
495037,PLANT_03,swing,0,A,324.2,69.7,49.8,8.13,200.5,4.06,654.6,818.8,1.0,63.0,67.0,23.3,55.0,steam_cured,gravel,2268,0.359,3,91.46
390222,PLANT_01,swing,3,C,333.3,83.8,0.0,19.65,194.0,5.65,700.4,1216.2,4.21,93.0,116.0,35.8,48.0,air_cured,limestone,3975,-0.878,28,99.55
550842,PLANT_03,swing,6,B,424.8,83.3,96.1,5.59,194.2,6.0,595.5,991.5,4.44,99.0,116.0,11.4,52.0,steam_cured,granite,599,-0.647,28,110.0
947846,PLANT_03,day,2,A,376.3,3.9,42.5,2.84,180.4,3.17,761.3,992.2,2.79,47.0,50.0,31.1,93.0,air_cured,basalt,4240,0.987,28,100.41
183957,PLANT_02,day,4,C,268.7,99.3,15.0,20.54,200.9,4.88,711.4,863.6,5.16,47.0,171.0,31.1,81.0,air_cured,gravel,2808,1.418,14,77.49
274490,PLANT_03,day,6,B,284.7,64.0,15.4,15.64,206.8,6.14,740.6,890.8,1.68,130.0,100.0,18.1,63.0,air_cured,gravel,1037,-0.788,28,83.56
392677,PLANT_01,day,3,A,364.6,26.1,74.1,14.48,182.1,5.7,883.1,1147.0,1.85,186.0,118.0,6.9,98.0,steam_cured,limestone,3074,-0.226,90,110.0
573495,PLANT_03,swing,6,B,286.3,62.9,0.0,0.99,172.1,5.78,631.5,1189.8,2.93,167.0,98.0,24.4,33.0,water_cured,limestone,3761,-0.26,56,107.95
119812,PLANT_01,day,6,C,181.8,68.9,0.0,0.2,197.4,4.23,705.8,1091.6,1.73,132.0,112.0,19.5,53.0,water_cured,limestone,665,0.894,3,54.95
736166,PLANT_02,day,1,B,326.3,109.5,29.6,0.0,152.4,3.81,538.3,1057.2,1.0,,188.0,18.8,94.0,sealed,gravel,998,-0.126,7,88.34
821208,PLANT_03,swing,4,B,226.4,0.0,29.1,12.72,157.1,4.54,780.5,1067.7,1.0,107.0,124.0,24.8,62.0,water_cured,gravel,3214,-0.32,7,66.0
260220,PLANT_02,night,5,B,443.1,122.9,147.7,5.62,173.7,2.47,718.1,970.1,1.0,122.0,252.0,20.2,61.0,sealed,granite,3760,-0.783,14,110.0
109873,PLANT_01,day,4,A,342.4,51.3,19.8,0.0,131.5,6.22,721.9,811.5,3.5,147.0,150.0,9.1,63.0,steam_cured,basalt,4294,0.953,28,107.72
209213,PLANT_01,day,2,B,266.6,22.2,79.6,14.61,195.7,0.94,702.7,781.2,1.99,187.0,153.0,19.3,57.0,air_cured,granite,1697,-0.057,28,84.11
461750,PLANT_01,swing,1,A,281.1,20.5,116.5,2.3,150.9,2.99,656.4,1164.1,3.31,66.0,112.0,22.7,82.0,water_cured,gravel,268,-0.31,3,80.37
391530,PLANT_01,day,6,C,197.7,0.0,65.2,3.29,163.2,3.93,950.0,975.4,3.67,113.0,118.0,23.6,50.0,sealed,limestone,2377,-0.071,28,80.5
816759,PLANT_03,day,3,C,253.0,0.0,4.7,0.0,169.7,4.94,724.2,1046.8,1.7,73.0,172.0,29.1,98.0,air_cured,gravel,1146,1.617,28,82.5
983998,PLANT_03,day,0,A,401.1,87.3,0.0,8.94,176.0,5.32,752.6,1009.5,2.49,160.0,182.0,6.6,40.0,air_cured,granite,783,0.292,7,88.55
980024,PLANT_02,swing,3,A,486.2,158.9,68.5,9.01,166.4,6.98,594.7,1016.6,1.0,105.0,132.0,27.2,95.0,water_cured,granite,751,1.522,56,110.0
475504,PLANT_03,night,3,B,380.8,0.0,109.0,4.62,173.3,4.16,817.4,1028.3,1.21,107.0,146.0,17.5,80.0,air_cured,granite,3337,-0.935,3,72.69
457719,PLANT_02,day,6,A,323.6,0.0,59.6,1.65,173.5,2.56,706.4,1077.6,1.64,,114.0,21.5,53.0,air_cured,granite,98,0.159,90,109.51
399191,PLANT_01,day,0,A,299.8,91.3,90.5,26.01,163.8,3.71,769.0,872.5,2.04,213.0,130.0,26.2,70.0,water_cured,gravel,4680,-0.092,3,75.81
743949,PLANT_04,day,1,A,263.0,47.5,151.6,0.0,155.7,3.36,819.3,1145.5,1.0,162.0,124.0,14.8,80.0,air_cured,limestone,358,2.685,56,107.9
432234,PLANT_03,swing,0,B,474.2,95.9,72.7,0.0,202.0,5.04,708.6,876.7,1.65,76.0,122.0,17.5,76.0,water_cured,limestone,2776,0.03,90,110.0
796739,PLANT_01,swing,1,A,316.8,44.4,0.0,10.67,122.4,1.87,645.5,1013.5,1.02,84.0,170.0,24.1,31.0,steam_cured,basalt,4794,-0.843,180,110.0
996087,PLANT_03,swing,3,B,478.1,18.1,37.3,0.0,169.9,3.65,463.9,814.4,7.21,67.0,118.0,16.0,72.0,water_cured,basalt,3177,0.372,56,110.0
312129,PLANT_04,night,4,A,427.5,37.6,96.7,0.0,163.3,7.25,677.4,956.7,2.13,142.0,96.0,22.5,40.0,water_cured,granite,2277,0.568,56,110.0
181898,PLANT_02,day,6,A,208.1,0.0,23.8,14.05,185.5,4.36,644.9,887.6,,42.0,109.0,12.6,84.0,water_cured,basalt,3219,1.574,28,91.84
919411,PLANT_03,swing,0,C,283.4,0.0,102.8,9.84,138.6,1.89,594.3,983.4,3.3,69.0,109.0,28.6,84.0,water_cured,granite,4787,-0.366,56,110.0
115075,PLANT_03,day,0,B,283.2,102.2,32.0,8.87,162.5,3.32,879.8,1083.0,2.25,30.0,140.0,25.4,40.0,sealed,gravel,2297,1.356,7,89.35
803130,PLANT_02,night,5,A,324.4,115.6,50.0,6.45,172.4,0.0,828.1,990.6,,67.0,99.0,14.8,29.0,water_cured,basalt,3156,0.195,28,107.16
594871,PLANT_01,day,6,B,325.8,127.3,19.2,0.0,201.8,3.88,518.7,1250.0,2.52,72.0,178.0,27.8,60.0,water_cured,gravel,3595,0.544,28,98.54
